"country","visibility","city","created","link","join_mode","members","name","id","urlname","who","category.id"
"DE","public","Berlin",1445003373000,"https://www.meetup.com/Berlin-Realtime-Web-Meetup/","open",584,"Berlin Realtime Web Meetup",19032815,"Berlin-Realtime-Web-Meetup","realtime enthusiasts",34
"DE","public","Berlin",1446054320000,"https://www.meetup.com/School-of-Machines-Making-Make-Believe/","open",847,"School of Machines, Making & Make-Believe",19069587,"School-of-Machines-Making-Make-Believe","Creatives",34
"DE","public","Berlin",1447081560000,"https://www.meetup.com/IoT-Innovation-Lab/","open",1162,"IoT Innovation Lab",19104911,"IoT-Innovation-Lab","IoT Lovers",34
"DE","public","Berlin",1447270311000,"https://www.meetup.com/HFberlin/","open",3105,"Hackers / Founders Berlin",19112396,"HFberlin","Hackers / Founders",34
"DE","public","Berlin",1447510343000,"https://www.meetup.com/Advanced-Spark-and-TensorFlow-Berlin/","open",564,"Advanced Spark and TensorFlow Meetup (Berlin)",19120686,"Advanced-Spark-and-TensorFlow-Berlin","Spark and TensorFlow Experts",34
"DE","public","Berlin",1447769192000,"https://www.meetup.com/fullstack-berlin/","open",897,"Fullstack.JS Berlin",19130411,"fullstack-berlin","Fullstackers",34
"DE","public","Berlin",1447854807000,"https://www.meetup.com/Berlin-Cloud/","open",468,"Berlin Cloud Computing",19133638,"Berlin-Cloud","Cloudies",34
"DE","public","Berlin",1447920165000,"https://www.meetup.com/Berlin-JS/","open",1985,"Berlin.JS",19136067,"Berlin-JS","Berlin JavaScripters",34
"DE","public","Berlin",1448360002000,"https://www.meetup.com/ScienceB0/","open",510,"Blockchain for Science",19150511,"ScienceB0","Cypherscientists",34
"DE","public","Berlin",1448648817000,"https://www.meetup.com/Berlin-Basic-Income-Bedingungsloses-Grundeinkommen/","open",474,"Berlin Basic Income - Bedingungsloses Grundeinkommen",19159915,"Berlin-Basic-Income-Bedingungsloses-Grundeinkommen","Basic Income Advocates",34
"DE","public","Berlin",1448793234000,"https://www.meetup.com/Domain-Driven-Design-Berlin/","open",1007,"Domain Driven Design Berlin Meetup",19164508,"Domain-Driven-Design-Berlin","Domain Driven Designers",34
"DE","public","Berlin",1449224980000,"https://www.meetup.com/berlin-javascript-playback/","open",419,"The Berlin JavaScript Playback Meetup",19180956,"berlin-javascript-playback","Watchers",34
"DE","public","Berlin",1449485636000,"https://www.meetup.com/Hackathons-Berlin-and-beyond/","open",894,"Hackathons and Startup Challenges in Berlin and beyond",19189905,"Hackathons-Berlin-and-beyond","Hackathletes",34
"DE","public","Berlin",1450175476000,"https://www.meetup.com/OpenAI-Berlin/","open",406,"OpenAI Berlin",19213918,"OpenAI-Berlin","Members",34
"DE","public","Berlin",1450716371000,"https://www.meetup.com/ELTA-Legal-Tech/","open",617,"ELTA Legal Tech & Innovation Meetup",19229913,"ELTA-Legal-Tech","Legal Innovators",34
"DE","public","Berlin",1451249675000,"https://www.meetup.com/InsurTech_Berlin/","open",612,"InsurTech Meetup Berlin",19243622,"InsurTech_Berlin","Members",34
"DE","public","Berlin",1452424302000,"https://www.meetup.com/N3XTCODER-Technology-SocialBusiness/","open",568,"N3XTCODER Technology&SocialBusiness",19313346,"N3XTCODER-Technology-SocialBusiness","N3XTCODERS",34
"DE","public","Berlin",1452486443000,"https://www.meetup.com/Berlin-Startup-Idea-to-IPO/","open",472,"Berlin Startup: Idea to IPO",19318105,"Berlin-Startup-Idea-to-IPO","Entrepreneurs",34
"DE","public","Berlin",1452639457000,"https://www.meetup.com/A-Better-Africa-With-Tech-ABAWT-Meetup/","open",522,"A Better Africa With Tech (ABAWT) Meetup",19329355,"A-Better-Africa-With-Tech-ABAWT-Meetup","ABAWTs",34
"DE","public","Berlin",1452958752000,"https://www.meetup.com/UX-Book-Club-Berlin/","open",659,"UX Book Club Berlin",19348733,"UX-Book-Club-Berlin","Bookworms",34
"DE","public","Berlin",1453639112000,"https://www.meetup.com/Berlin-Open-Source/","open",859,"Berlin Open Source",19425020,"Berlin-Open-Source","geeks",34
"DE","public","Berlin",1453905112000,"https://www.meetup.com/Behavioral-Science-Berlin/","open",1090,"Behavioral Science Berlin",19446114,"Behavioral-Science-Berlin","Members",34
"DE","public","Berlin",1454347251000,"https://www.meetup.com/Find-Software-Developers/","open",504,"Find Software-Developers",19484292,"Find-Software-Developers","DevFinders",34
"DE","public","Berlin",1454579862000,"https://www.meetup.com/Bots-Berlin-Build-better-conversational-interfaces-with-AI/","open",1822,"Bots Berlin: Build better conversational interfaces with AI",19507101,"Bots-Berlin-Build-better-conversational-interfaces-with-AI","bots",34
"DE","public","Berlin",1454754250000,"https://www.meetup.com/Berlin-Ausflug/","open",522,"Berlin Ausflug",19522364,"Berlin-Ausflug","Mitglieder",34
"DE","public","Berlin",1455460745000,"https://www.meetup.com/Dubsmash-Tech-Talks/","open",502,"Dubsmash Tech Talks",19568422,"Dubsmash-Tech-Talks","Dubsmashers",34
"DE","public","Berlin",1455923696000,"https://www.meetup.com/BerlinAI/","open",1372,"Berlin AI",19595792,"BerlinAI","Members",34
"DE","public","Berlin",1456126747000,"https://www.meetup.com/Udacity-Berlin-Meetup/","open",559,"Udacity Berlin Meetup",19606937,"Udacity-Berlin-Meetup","Udacians",34
"DE","public","Berlin",1456394629000,"https://www.meetup.com/BerliNERDS-Digital-Intelligence/","open",543,"BerliNERDS - Digital Intelligence",19623299,"BerliNERDS-Digital-Intelligence","BerliNERDS",34
"DE","public","Berlin",1456577494000,"https://www.meetup.com/Berlin-AI-Machine-Learning-NLP-Students-Meetup/","open",508,"Berlin Students & Professionals AI, Machine Learning & NLP",19632541,"Berlin-AI-Machine-Learning-NLP-Students-Meetup","AI Enthusiasts",34
"DE","public","Berlin",1456587554000,"https://www.meetup.com/Berlin-Artificial-Creativity-Meetup/","open",979,"Berlin Artificial Creativity Meetup",19633048,"Berlin-Artificial-Creativity-Meetup","humans & bots",34
"DE","public","Berlin",1456757853000,"https://www.meetup.com/GOTO-Nights-Berlin/","open",2719,"GOTO Nights Berlin",19642085,"GOTO-Nights-Berlin","GOTO Berliner",34
"DE","public_limited","Berlin",1456913123000,"https://www.meetup.com/SportsTech-Germany/","open",714,"SportsTech Germany",19651624,"SportsTech-Germany","Developers, Athletes, Coaches",34
"DE","public","Berlin",1457123446000,"https://www.meetup.com/netlight-events-berlin/","open",536,"Netlight Events Berlin",19662843,"netlight-events-berlin","Members",34
"DE","public","Berlin",1458550725000,"https://www.meetup.com/Hyperledger-Berlin/","open",693,"Hyperledger Berlin",19737926,"Hyperledger-Berlin","Members",34
"DE","public","Berlin",1458643907000,"https://www.meetup.com/Berlin-Maker-Faire-Meetup/","open",551,"Berlin Maker Faire Meetup",19743167,"Berlin-Maker-Faire-Meetup","Maker",34
"DE","public","Berlin",1458678699000,"https://www.meetup.com/Berlin-UI-UX-Designers-Meetup/","open",4075,"Berlin UI/UX Designers Meetup",19745250,"Berlin-UI-UX-Designers-Meetup","Designers",34
"DE","public","Berlin",1458758826000,"https://www.meetup.com/Berlin-Hacker-News-Meetup/","open",1556,"Berlin Hacker News Meetup",19749103,"Berlin-Hacker-News-Meetup","Hackers",34
"DE","public","Berlin",1459443022000,"https://www.meetup.com/Decentralized-Systems-Hack-Learn/","open",413,"Decentralized Systems",19782031,"Decentralized-Systems-Hack-Learn","Members",34
"DE","public","Berlin",1460046378000,"https://www.meetup.com/DigitalOceanBerlin/","open",1528,"DigitalOcean Berlin",19812581,"DigitalOceanBerlin","Sharks",34
"DE","public","Berlin",1460276550000,"https://www.meetup.com/Virtual-Reality-Developers-Berlin/","approval",574,"Virtual Reality Developers Berlin",19822369,"Virtual-Reality-Developers-Berlin","Virtual Reality Developers",34
"DE","public","Berlin",1460298824000,"https://www.meetup.com/Berlin-Real-World-Data-Science-Machine-Learning-Group/","open",489,"Berlin Real World Data Science/Machine Learning Group",19823181,"Berlin-Real-World-Data-Science-Machine-Learning-Group","Real World Data Thugs",34
"DE","public","Berlin",1461614461000,"https://www.meetup.com/graphql-berlin/","open",749,"GraphQL Berlin",19882459,"graphql-berlin","GraphQLers",34
"DE","public","Berlin",1462252372000,"https://www.meetup.com/Serverless-Berlin/","open",486,"Serverless Berlin",19910252,"Serverless-Berlin","Members",34
"DE","public","Berlin",1462748810000,"https://www.meetup.com/newspace/","open",808,"NewSpaceVision",19930088,"newspace","Space Enthusiasts",34
"DE","public","Berlin",1463559855000,"https://www.meetup.com/On-Product/","open",1723,"On Product",19967105,"On-Product","product lovers",34
"DE","public","Berlin",1464258205000,"https://www.meetup.com/DesignLabBerlin/","approval",818,"Design Lab Berlin",19998285,"DesignLabBerlin","Designers",34
"DE","public","Berlin",1464336505000,"https://www.meetup.com/BlockchainHub-Berin/","open",728,"BlockchainHub Berlin",20001912,"BlockchainHub-Berin","Members",34
"DE","public","Berlin",1464729806000,"https://www.meetup.com/Elasticsearch-Berlin/","open",955,"Elasticsearch Berlin",20018955,"Elasticsearch-Berlin","Members",34
"DE","public","Berlin",1465904643000,"https://www.meetup.com/Berlin-Voice-Interfaces/","open",1125,"Amazon Alexa, Google Home & other Voice Interfaces - Berlin",20072399,"Berlin-Voice-Interfaces","Voice Interface Fans",34
"DE","public","Berlin",1465917799000,"https://www.meetup.com/BCGDV-Startup-Talks/","open",1485,"BCGDV Startup Talks",20073055,"BCGDV-Startup-Talks","Members",34
"DE","public","Berlin",1465931695000,"https://www.meetup.com/Aktion-Freiheit-statt-Angst/","open",473,"Datenschutz & Informationsfreiheit",20073924,"Aktion-Freiheit-statt-Angst","Aktive & Interessierte",34
"DE","public","Berlin",1466629767000,"https://www.meetup.com/UXconverts/","open",649,"UXconverts Berlin",20104545,"UXconverts","UXconverts",34
"DE","public","Berlin",1467184626000,"https://www.meetup.com/HERE-Tech-Social-Berlin/","open",985,"HERE Tech. Social - Berlin",20127098,"HERE-Tech-Social-Berlin","Members",34
"DE","public","Berlin",1467190785000,"https://www.meetup.com/Lieferando-Tech-Events-Berlin/","open",542,"Lieferando Tech Events Berlin",20127258,"Lieferando-Tech-Events-Berlin","Members",34
"DE","public","Berlin",1467724844000,"https://www.meetup.com/Berlin-PHP-Usergroup/","open",596,"Berlin PHP Usergroup",20148431,"Berlin-PHP-Usergroup","Members",34
"DE","public","Berlin",1468438984000,"https://www.meetup.com/berlin-lean-prototyping/","open",1858,"Berlin Lean Prototyping",20180659,"berlin-lean-prototyping","Members",34
"DE","public","Berlin",1468603244000,"https://www.meetup.com/beyond-machine/","open",512,"Artificial Intelligence (AI) & Machine Learning Bootcamps",20187564,"beyond-machine","Members",34
"DE","public","Berlin",1468994765000,"https://www.meetup.com/Big-Data-Next-Gen-Hadoop-Ingest-Transform-Berlin/","open",532,"Big Data (Next Gen Hadoop) Ingest & Transform, Berlin",20204071,"Big-Data-Next-Gen-Hadoop-Ingest-Transform-Berlin","Big Data Ingesters",34
"DE","public","Berlin",1469019602000,"https://www.meetup.com/VRARxD-Berlin/","open",577,"VR/AR Experience Design Berlin",20204892,"VRARxD-Berlin","VR/AR enthusiasts",34
"DE","public","Berlin",1469706835000,"https://www.meetup.com/creativeVR/","open",640,"Creative Virtual Reality",20233601,"creativeVR","( ‾ʖ̫‾)",34
"DE","public","Berlin",1470580236000,"https://www.meetup.com/Berlin-Microsoft-Azure-Meetup/","open",874,"Azure Meetup Berlin",20288976,"Berlin-Microsoft-Azure-Meetup","Members",34
"DE","public","Berlin",1471167410000,"https://www.meetup.com/Berlin-AI-meetup/","open",1081,"Berlin Artificial Intelligence Meetup",20313455,"Berlin-AI-meetup","Members",34
"DE","public","Berlin",1472569505000,"https://www.meetup.com/CODING-BERLIN/","open",561,"coding berlin",20370223,"CODING-BERLIN","Coders",34
"DE","public","Berlin",1472714976000,"https://www.meetup.com/Large-Scale-Scrum-Berlin/","open",962,"Large Scale Scrum Berlin",20376413,"Large-Scale-Scrum-Berlin","Mitglieder",34
"DE","public","Berlin",1472904792000,"https://www.meetup.com/ReactJS-and-React-Native-Berlin/","open",2192,"React.js & React Native Berlin",20383485,"ReactJS-and-React-Native-Berlin","Members",34
"DE","public","Berlin",1473262120000,"https://www.meetup.com/turkishtech/","open",603,"Turkish Tech Berlin",20398362,"turkishtech","Members",34
"DE","public","Berlin",1475246024000,"https://www.meetup.com/JavaScript-Berlin/","open",495,"JavaScript Berlin",20529795,"JavaScript-Berlin","JavaScripters",34
"DE","public","Berlin",1475668274000,"https://www.meetup.com/TheFamilyBerlin/","open",4497,"The Family Startup Lovers in Berlin",20610369,"TheFamilyBerlin","Startup lovers",34
"DE","public","Berlin",1475876854000,"https://www.meetup.com/Cloud-Native-Computing-Berlin/","open",717,"Cloud Native Computing Berlin",20643195,"Cloud-Native-Computing-Berlin","Natives",34
"DE","public","Berlin",1476792830000,"https://www.meetup.com/Signavio-Tech-Talks/","open",442,"Signavio Tech Talks",20784313,"Signavio-Tech-Talks","Members",34
"DE","public","Berlin",1476966315000,"https://www.meetup.com/BCG-Digital-Ventures-Berlin-Tech-Meetup/","open",444,"BCG Digital Ventures Berlin Tech Meetup",20818467,"BCG-Digital-Ventures-Berlin-Tech-Meetup","Members",34
"DE","public","Berlin",1477064236000,"https://www.meetup.com/berlin-deep-learning/","open",991,"Deep Learning Berlin",20838390,"berlin-deep-learning","Deep Learners",34
"DE","public","Berlin",1478727521000,"https://www.meetup.com/PR-Do-it-yourself-Now-the-guerilla-way-you-can-do-it/","open",1566,"PR - Do-it-yourself ! Now! the guerilla way, WITHOUT MONEY",21106891,"PR-Do-it-yourself-Now-the-guerilla-way-you-can-do-it","Mitglieder",34
"DE","public","Berlin",1479216076000,"https://www.meetup.com/LTUX-Berlin/","open",883,"LTUX Berlin",21186412,"LTUX-Berlin","Members",34
"DE","public","Berlin",1479311796000,"https://www.meetup.com/VR-in-Science-Science-in-VR/","open",502,"VR in Science - Science in VR",21197986,"VR-in-Science-Science-in-VR","VR Scientists",34
"DE","public","Berlin",1479740060000,"https://www.meetup.com/Mayflower-Meetup-Berlin/","open",713,"Mayflower Meetup Berlin",21245564,"Mayflower-Meetup-Berlin","Mitglieder",34
"DE","public","Berlin",1479909210000,"https://www.meetup.com/kotlin-berlin/","open",584,"Kotlin user group Berlin",21262742,"kotlin-berlin","Kotlin fans",34
"DE","public","Berlin",1480330155000,"https://www.meetup.com/9984-Meetup/","open",1241,"9984 >> Blockchain Meetup",21301439,"9984-Meetup","Members",34
"DE","public","Berlin",1480930828000,"https://www.meetup.com/Le-Wagon-Berlin-Coding-Bootcamp/","open",2035,"Le Wagon Berlin - Coding Bootcamp",21449749,"Le-Wagon-Berlin-Coding-Bootcamp","Members",34
"DE","public","Berlin",1481545659000,"https://www.meetup.com/Performance-Content-Marketing-Seo-Meetup-Berlin/","open",566,"Performance Content Marketing und SEO Meetup Berlin",21554654,"Performance-Content-Marketing-Seo-Meetup-Berlin","Mitglieder",34
"DE","public","Berlin",1481723540000,"https://www.meetup.com/Amazon-Appsters-Berlin/","open",818,"Amazon Appsters - Berlin",21571781,"Amazon-Appsters-Berlin","Amazon Appsters",34
"DE","public","Berlin",1484657331000,"https://www.meetup.com/20x20-Agile-Night/","open",497,"20x20 Agile Night",21965865,"20x20-Agile-Night","Mitglieder",34
"DE","public","Berlin",1485199128000,"https://www.meetup.com/codecentric-Berlin/","open",807,"codecentric Berlin",22048639,"codecentric-Berlin","Members",34
"DE","public","Berlin",1485336945000,"https://www.meetup.com/IoT-Brunch/","open",1894,"IoT Brunch",22073532,"IoT-Brunch","Members",34
"DE","public","Berlin",1485342176000,"https://www.meetup.com/GTEC-Meetups/","open",981,"German Tech Entrepreneurship Center (GTEC)",22073990,"GTEC-Meetups","Members",34
"DE","public","Berlin",1485860967000,"https://www.meetup.com/Vue-js-Berlin/","open",730,"Vue.js // Berlin",22176763,"Vue-js-Berlin","Vue'sers",34
"DE","public","Berlin",1486132002000,"https://www.meetup.com/Berlin-Music-Information-Retrieval-Meetup/","open",470,"Berlin Music Information Retrieval Meetup",22215665,"Berlin-Music-Information-Retrieval-Meetup","Members",34
"DE","public","Berlin",1486136444000,"https://www.meetup.com/Lisk-Blockchain/","open",1108,"Lisk - Blockchain Application Platform",22216242,"Lisk-Blockchain","Liskers",34
"DE","public","Berlin",1486780333000,"https://www.meetup.com/Berlin-Artificial-Intelligence-Deep-Learning/","open",1698,"Berlin Artificial Intelligence & Deep Learning",22328601,"Berlin-Artificial-Intelligence-Deep-Learning","Makers",34
"DE","public","Berlin",1487104212000,"https://www.meetup.com/meetup-group-predictive-analytics-berlin/","open",559,"Predictive Analytics",22391172,"meetup-group-predictive-analytics-berlin","Data Lovers",34
"DE","public","Berlin",1487153999000,"https://www.meetup.com/Kreatives-Netzwerken/","open",641,"Kreatives Netzwerken",22399811,"Kreatives-Netzwerken","Mitglieder",34
"DE","public","Berlin",1487454755000,"https://www.meetup.com/Cryptotrading-Investing/","open",613,"Crypto Economics & Long Term Investing",22458909,"Cryptotrading-Investing","Mitglieder",34
"DE","public","Berlin",1488818603000,"https://www.meetup.com/Machine-Learning-in-Health/","open",600,"Machine Learning in Health",22796327,"Machine-Learning-in-Health","Members",34
"DE","public","Berlin",1489152251000,"https://www.meetup.com/Codeathletics/","open",847,"Code Athletics",22836285,"Codeathletics","Mitglieder",34
"DE","public","Berlin",1489418431000,"https://www.meetup.com/Data-Machina/","open",482,"Data Machina",22870358,"Data-Machina","Data Machinistas",34
"DE","public","Berlin",1489590924000,"https://www.meetup.com/kubernauts/","open",708,"Kubernauts Worldwide Meetup",22892957,"kubernauts","Kubernauts",34
"DE","public","Berlin",1490286760000,"https://www.meetup.com/Cryptoeconomics/","open",679,"Cryptoeconomics",22983621,"Cryptoeconomics","Members",34
"DE","public","Berlin",1490308689000,"https://www.meetup.com/Women-Techmakers-Berlin/","open",1785,"Women Techmakers Berlin",22986801,"Women-Techmakers-Berlin","Members",34
"DE","public","Berlin",1490609719000,"https://www.meetup.com/Blockchain-IoT-Meetup/","open",1165,"IoT & Blockchain Meetup",23025005,"Blockchain-IoT-Meetup","Mitglieder",34
"DE","public","Berlin",1491209143000,"https://www.meetup.com/Berlin-Open-Source-Tech-Meet-up/","open",431,"Berlin Tech Meet-Up",23121222,"Berlin-Open-Source-Tech-Meet-up","Members",34
"DE","public","Berlin",1491819950000,"https://www.meetup.com/socialdigital/","open",493,"Social-Digital Innovation meetup Berlin",23229321,"socialdigital","Entreprenerds",34
"DE","public","Berlin",1492503592000,"https://www.meetup.com/Future-Logistics/","open",552,"Future Logistics",23326206,"Future-Logistics","Members",34
"DE","public_limited","Berlin",1494081952000,"https://www.meetup.com/Monero-Berlin/","open",477,"Monero Berlin",23635682,"Monero-Berlin","Monero Bagholders",34
"DE","public","Berlin",1496128127000,"https://www.meetup.com/App-development-for-everyone/","open",492,"App development for everyone",24141506,"App-development-for-everyone","App Developers",34
"DE","public","Berlin",1496415969000,"https://www.meetup.com/edulabsBE/","open",452,"edulabs Berlin",24225778,"edulabsBE","Members",34
"DE","public","Berlin",1496749577000,"https://www.meetup.com/PropellorFilmTechBerlin/","open",1180,"FilmTech Meetup Berlin",24310410,"PropellorFilmTechBerlin","Mitglieder",34
"DE","public","Berlin",1497128023000,"https://www.meetup.com/Deep-Learning-with-TensorFlow-keras-on-Blockchain/","open",576,"Deep Learning with TensorFlow & keras on Blockchain",24395538,"Deep-Learning-with-TensorFlow-keras-on-Blockchain","DeepLearner",34
"DE","public","Berlin",1499108283000,"https://www.meetup.com/Berlin-Machine-Learning-Study-Group/","open",652,"Berlin Machine Learning Study Group",24814122,"Berlin-Machine-Learning-Study-Group","Members",34
"DE","public","Berlin",1499240989000,"https://www.meetup.com/RecdoTech/","open",722,"RecdoTech Meetups",24840444,"RecdoTech","Members",34
"DE","public","Berlin",1500987542000,"https://www.meetup.com/Blockchain-Tangle-and-beyond/","approval",872,"Blockchain, Tangle and beyond",25129378,"Blockchain-Tangle-and-beyond","Mitglieder",34
"DE","public","Berlin",1501142874000,"https://www.meetup.com/Product-Owners-Berlin/","open",434,"Product Owners Berlin Meetup",25162248,"Product-Owners-Berlin","Mitglieder",34
"DE","public","Berlin",1501512355000,"https://www.meetup.com/Blockchain-Creativity-meetup/","open",1583,"Trivial.co: Blockchain & Creativity meetups",25249851,"Blockchain-Creativity-meetup","Members",34
"DE","public","Berlin",1502101889000,"https://www.meetup.com/Data-Science-Community-Day/","open",538,"Data Science Community Day",25386421,"Data-Science-Community-Day","Data Scientists",34
"DE","public","Berlin",1502705282000,"https://www.meetup.com/Blockchain-Berlin/","open",1153,"Ethereum Berlin",25478268,"Blockchain-Berlin","Members",34
"DE","public","Berlin",1503406323000,"https://www.meetup.com/The-Blockchain-Bible-Episode-1-Block-one/","open",1070,"The Blockchain Bible",25583461,"The-Blockchain-Bible-Episode-1-Block-one","Membri",34
"DE","public","Berlin",1504593821000,"https://www.meetup.com/People-Tech/","open",583,"People + Tech",25779542,"People-Tech","Members",34
"DE","public","Berlin",1504597167000,"https://www.meetup.com/React-Open-Source/","open",417,"React Open Source",25779929,"React-Open-Source","React Fans",34
"DE","public","Berlin",1504963547000,"https://www.meetup.com/TICA-Tokens-ICOs-Cryptocurrencies-Meetup/","open",864,"TICA - Tokens ICOs & Cryptocurrencies Meetup",25850006,"TICA-Tokens-ICOs-Cryptocurrencies-Meetup","Members",34
"DE","public","Berlin",1505206143000,"https://www.meetup.com/Assets-on-the-Blockchain-Workshop-4-Techies-and-Developer/","open",403,"Usecases on the Blockchain for Techies and Cryptonauts",25891065,"Assets-on-the-Blockchain-Workshop-4-Techies-and-Developer","Mitglieder",34
"DE","public","Berlin",1506091278000,"https://www.meetup.com/GitHub-Events-Berlin/","open",501,"GitHub Events Berlin",26013648,"GitHub-Events-Berlin","Members",34
"DE","public","Berlin",1509345044000,"https://www.meetup.com/product-people/","open",580,"Product People",26435694,"product-people","Members",34
"DE","public","Berlin",1510589703000,"https://www.meetup.com/Digital-Shapers/","open",809,"Digital Shapers",26586284,"Digital-Shapers","Digital Shapers",34
"DE","public","Berlin",1511302716000,"https://www.meetup.com/ConsenSys-Berlin-Meetup/","open",402,"ConsenSys Ethereum Meetup Berlin",26666635,"ConsenSys-Berlin-Meetup","Members",34
"DE","public","Berlin",1511954195000,"https://www.meetup.com/Silicon-Allee-Events/","open",662,"Silicon Allee Events",26735498,"Silicon-Allee-Events","Members",34
"DE","public","Berlin",1512772435000,"https://www.meetup.com/blockchainworkshops/","open",433,"Blockchain Workshops Berlin",26821149,"blockchainworkshops","Members",34
"DE","public","Berlin",1513164325000,"https://www.meetup.com/cryptotank/","open",601,"Cryptotank Meetups",26860624,"cryptotank","Members",34
"DE","public","Berlin",1514536667000,"https://www.meetup.com/Bitcoin-Crypto-Currency-Invest-ICO-by-Cryptario-Berlin/","open",473,"Bitcoin, Crypto Currency, Invest & ICO by Cryptario Berlin",26992200,"Bitcoin-Crypto-Currency-Invest-ICO-by-Cryptario-Berlin","Crypto-Heroes",34
"DE","public","München",1308160264000,"https://www.meetup.com/Muenchen-MongoDB-User-Group/","open",629,"München MongoDB User Group",2026431,"Muenchen-MongoDB-User-Group","Members",34
"DE","public","München",1316988882000,"https://www.meetup.com/QS-Munich/","open",456,"The Munich Quantified Self Meetup Group",2542242,"QS-Munich","Self-Quantifiers",34
"DE","public","München",1327235091000,"https://www.meetup.com/Creative-Coding/","open",903,"Creative Coding",3147322,"Creative-Coding","Creative Coders",34
"DE","public","München",1328820641000,"https://www.meetup.com/IoTMunich/","open",2788,"Internet of Things Munich",3265392,"IoTMunich","Sensemakers",34
"DE","public","München",1328897556000,"https://www.meetup.com/Lean-Startup-Munich/","open",2443,"Lean Startup München (Munich)",3270542,"Lean-Startup-Munich","Practicioners",34
"DE","public","München",1344375043000,"https://www.meetup.com/ScalaMuc/","open",1000,"Munich Scala User Group",4493412,"ScalaMuc","Scalaphiles",34
"DE","public","München",1344862215000,"https://www.meetup.com/Hadoop-User-Group-Munich/","open",1149,"Spark & Hadoop User Group Munich",4533812,"Hadoop-User-Group-Munich","Data Scientists, DevOps",34
"DE","public","München",1346446823000,"https://www.meetup.com/graphdb-munich/","open",452,"Graph Database - München",4714762,"graphdb-munich","graphistas",34
"DE","public","München",1347279559000,"https://www.meetup.com/MUC-SEC/","open",537,"MUC:SEC",4858332,"MUC-SEC","Professionals",34
"DE","public","München",1347703211000,"https://www.meetup.com/Lightweight-Java-User-Group-Munchen/","open",1328,"Lightweight Java User Group München",4939632,"Lightweight-Java-User-Group-Munchen","Lightweights",34
"DE","public","München",1352113911000,"https://www.meetup.com/online-learning-enthusiasts-munich/","open",722,"Online learning enthusiasts (Coursera, edX, Udacity, etc.)",5707402,"online-learning-enthusiasts-munich","Learners",34
"DE","public","München",1357914433000,"https://www.meetup.com/phpugmunich/","open",958,"PHP User Group Munich",6604672,"phpugmunich","PHP Developers",34
"DE","public","München",1358933383000,"https://www.meetup.com/Ember-js-Munich/","open",466,"Ember.js Munich",6799692,"Ember-js-Munich","mEmbers",34
"DE","public","München",1359352805000,"https://www.meetup.com/Munich-Node-js-User-Group/","open",1142,"Munich Node.js User Group",6885032,"Munich-Node-js-User-Group","Nodehackers",34
"DE","public","München",1363535987000,"https://www.meetup.com/The-Hacking-Room-Project-Munich/","open",581,"Munich Maker Lab",7655642,"The-Hacking-Room-Project-Munich","Hackers",34
"DE","public","München",1363874427000,"https://www.meetup.com/OpenHack-Munich/","open",698,"OpenHack Munich",7720232,"OpenHack-Munich","OpenHacker",34
"DE","public","München",1363945560000,"https://www.meetup.com/UX-Munich/","open",708,"MÜX - München UX Practitioners",7732932,"UX-Munich","Members",34
"DE","public","München",1367315585000,"https://www.meetup.com/gamedevmuc/","open",1274,"GAME/DEV/MUC (formerly Munich Indie)",8285482,"gamedevmuc","Game Developers",34
"DE","public","München",1369137169000,"https://www.meetup.com/Gutefrage-IT-Drinkup/","open",693,"Gutefrage IT Drinkup",8579232,"Gutefrage-IT-Drinkup","Besucher",34
"DE","public","München",1369598258000,"https://www.meetup.com/Munich-Datageeks/","open",4045,"Munich Datageeks",8650402,"Munich-Datageeks","Datageeks",34
"DE","public","München",1370808069000,"https://www.meetup.com/Munich-Rubyshift-Ruby-User-Group/","open",433,"Munich Rubyshift, Ruby User Group",8851722,"Munich-Rubyshift-Ruby-User-Group","Rubyists",34
"DE","public","München",1372413211000,"https://www.meetup.com/Munich-Lambda/","open",564,"Munich Lambda",9128172,"Munich-Lambda","Hackers",34
"DE","public","München",1372415991000,"https://www.meetup.com/Bitcoin-Munich/","open",2799,"Bitcoin Munich",9128392,"Bitcoin-Munich","Bitcoiners",34
"DE","public","München",1374565706000,"https://www.meetup.com/Coding-Dojo-Munich/","open",436,"Munich Coding Dojo",9479322,"Coding-Dojo-Munich","Coders",34
"DE","public","München",1378665767000,"https://www.meetup.com/Create-High-Performing-Teams/","open",831,"Create High Performing Teams",10162532,"Create-High-Performing-Teams","Leaders",34
"DE","public","München",1380279486000,"https://www.meetup.com/Agile-Testing-Munich/","open",792,"Agile Testing @Munich",10450142,"Agile-Testing-Munich","Mitglieder",34
"DE","public","München",1380570710000,"https://www.meetup.com/Munchen-robotics-enthusiasts/","approval",414,"München robotics enthusiasts",10495202,"Munchen-robotics-enthusiasts","Robotics enthusiasts",34
"DE","public","München",1381480454000,"https://www.meetup.com/Mobile-Dev-Munich/","open",554,"Mobile Dev Group Munich",10644192,"Mobile-Dev-Munich","Mobile Users",34
"DE","public","München",1381869297000,"https://www.meetup.com/MUCplusplus/","open",1669,"MUC++",10704512,"MUCplusplus","C++ aficionados",34
"DE","public","München",1383661940000,"https://www.meetup.com/The-Munich-iOS-Developers-Meetup/","open",936,"The Munich iOS Developers Meetup",10979402,"The-Munich-iOS-Developers-Meetup","iOS aficionados",34
